1A TRANS F 0046 	19/06/2019	14:34:50	109527.702	560118.875	   2.700	0.01	0.02
1A TRANS F 0047 	19/06/2019	14:34:51	109526.546	560118.820	   2.658	0.01	0.02
1A TRANS F 0048 	19/06/2019	14:34:52	109525.323	560118.864	   2.632	0.01	0.02
1A TRANS F 0049 	19/06/2019	14:34:53	109524.219	560118.973	   2.641	0.01	0.02
1A TRANS F 0050 	19/06/2019	14:34:55	109521.863	560119.108	   2.568	0.01	0.02
1A TRANS F 0051 	19/06/2019	14:34:56	109520.826	560119.184	   2.593	0.01	0.02
1A TRANS F 0052 	19/06/2019	14:34:57	109519.825	560119.288	   2.611	0.01	0.02
1A TRANS F 0053 	19/06/2019	14:34:58	109518.779	560119.353	   2.612	0.01	0.02
1A TRANS F 0054 	19/06/2019	14:34:59	109517.660	560119.484	   2.625	0.01	0.01
1A TRANS F 0055 	19/06/2019	14:34:60	109516.574	560119.577	   2.637	0.01	0.02
1A TRANS F 0056 	19/06/2019	14:35:01	109515.487	560119.678	   2.654	0.01	0.02
1A TRANS F 0057 	19/06/2019	14:35:02	109514.381	560119.725	   2.677	0.01	0.02
1A TRANS F 0058 	19/06/2019	14:35:03	109513.245	560119.753	   2.670	0.01	0.02
1A TRANS F 0059 	19/06/2019	14:35:04	109512.253	560119.755	   2.672	0.01	0.02
1A TRANS F 0060 	19/06/2019	14:35:05	109511.105	560119.774	   2.657	0.02	0.03
1A TRANS F 0061 	19/06/2019	14:35:06	109509.917	560119.792	   2.665	0.01	0.02
1A TRANS F 0062 	19/06/2019	14:35:07	109508.785	560119.864	   2.634	0.01	0.01
1A TRANS F 0063 	19/06/2019	14:35:08	109507.748	560120.083	   2.505	0.01	0.01
1A TRANS F 0064 	19/06/2019	14:35:09	109506.644	560120.327	   2.379	0.01	0.01
1A TRANS F 0065 	19/06/2019	14:35:10	109505.471	560120.496	   2.215	0.01	0.02
1A TRANS F 0066 	19/06/2019	14:35:11	109504.335	560120.548	   2.065	0.01	0.01
1A TRANS F 0067 	19/06/2019	14:35:12	109503.198	560120.591	   1.915	0.01	0.02
1A TRANS F 0068 	19/06/2019	14:35:13	109502.112	560120.691	   1.808	0.01	0.02
1A TRANS F 0069 	19/06/2019	14:35:14	109500.958	560120.862	   1.712	0.01	0.01
1A TRANS F 0070 	19/06/2019	14:35:15	109499.797	560121.031	   1.572	0.01	0.02
1A TRANS F 0071 	19/06/2019	14:35:16	109498.550	560121.205	   1.500	0.01	0.02
1A TRANS F 0072 	19/06/2019	14:35:17	109497.344	560121.468	   1.474	0.01	0.02
1A TRANS F 0073 	19/06/2019	14:35:18	109496.174	560121.742	   1.433	0.01	0.02
1A TRANS F 0074 	19/06/2019	14:35:19	109495.017	560121.985	   1.435	0.01	0.02
1A TRANS F 0075 	19/06/2019	14:35:20	109493.900	560122.238	   1.404	0.01	0.02
1A TRANS F 0076 	19/06/2019	14:35:21	109492.787	560122.485	   1.377	0.01	0.02
1A TRANS F 0077 	19/06/2019	14:35:22	109491.651	560122.715	   1.393	0.01	0.02
1A TRANS F 0078 	19/06/2019	14:35:24	109489.438	560123.071	   1.480	0.01	0.02
1A TRANS F 0079 	19/06/2019	14:35:25	109488.332	560123.167	   1.525	0.01	0.01
1A TRANS F 0080 	19/06/2019	14:35:26	109487.267	560123.199	   1.547	0.01	0.02
1A TRANS F 0081 	19/06/2019	14:35:27	109486.128	560123.219	   1.566	0.01	0.02
1A TRANS F 0082 	19/06/2019	14:35:28	109484.962	560123.146	   1.566	0.01	0.01
1A TRANS F 0083 	19/06/2019	14:35:29	109483.844	560123.112	   1.584	0.01	0.01
1A TRANS F 0084 	19/06/2019	14:35:30	109482.736	560123.169	   1.592	0.01	0.02
1A TRANS F 0085 	19/06/2019	14:35:31	109481.547	560123.190	   1.600	0.01	0.02
1A TRANS F 0086 	19/06/2019	14:35:32	109480.387	560123.127	   1.601	0.01	0.02
1A TRANS F 0087 	19/06/2019	14:35:33	109479.180	560123.004	   1.585	0.01	0.02
1A TRANS F 0088 	19/06/2019	14:35:34	109478.095	560122.907	   1.579	0.01	0.02
1A TRANS F 0089 	19/06/2019	14:35:35	109476.910	560122.815	   1.567	0.01	0.01
1A TRANS F 0090 	19/06/2019	14:35:36	109475.706	560122.782	   1.555	0.01	0.01
1A TRANS F 0091 	19/06/2019	14:35:37	109474.570	560122.742	   1.536	0.01	0.01
1A TRANS F 0092 	19/06/2019	14:35:38	109473.369	560122.710	   1.534	0.01	0.02
1A TRANS F 0093 	19/06/2019	14:35:40	109471.177	560122.710	   1.535	0.01	0.02
1A TRANS F 0094 	19/06/2019	14:35:42	109468.828	560122.452	   1.497	0.01	0.01
1A TRANS F 0095 	19/06/2019	14:35:43	109467.744	560122.315	   1.481	0.01	0.01
1A TRANS F 0096 	19/06/2019	14:35:44	109466.721	560122.244	   1.473	0.01	0.02
1A TRANS F 0097 	19/06/2019	14:35:45	109465.636	560122.139	   1.458	0.01	0.01
1A TRANS F 0098 	19/06/2019	14:35:46	109464.603	560122.095	   1.460	0.02	0.02
1A TRANS F 0099 	19/06/2019	14:35:47	109463.546	560122.117	   1.458	0.01	0.02
1A TRANS F 0100 	19/06/2019	14:35:48	109462.436	560122.149	   1.448	0.01	0.01
1A TRANS F 0101 	19/06/2019	14:35:49	109461.318	560122.105	   1.458	0.01	0.01
1A TRANS F 0102 	19/06/2019	14:35:50	109460.209	560122.215	   1.458	0.01	0.02
1A TRANS F 0103 	19/06/2019	14:35:51	109459.026	560122.284	   1.463	0.01	0.02
1A TRANS F 0104 	19/06/2019	14:35:52	109457.928	560122.229	   1.448	0.01	0.02
1A TRANS F 0105 	19/06/2019	14:35:53	109456.817	560122.157	   1.451	0.01	0.02
1A TRANS F 0106 	19/06/2019	14:35:54	109455.689	560122.169	   1.441	0.01	0.01
1A TRANS F 0107 	19/06/2019	14:35:55	109454.565	560122.129	   1.439	0.01	0.01
1A TRANS F 0108 	19/06/2019	14:35:56	109453.434	560122.192	   1.431	0.01	0.02
1A TRANS F 0109 	19/06/2019	14:35:58	109451.214	560122.081	   1.443	0.02	0.02
1A TRANS F 0110 	19/06/2019	14:35:59	109450.069	560122.013	   1.408	0.01	0.02
1A TRANS F 0111 	19/06/2019	14:35:60	109448.915	560121.948	   1.395	0.01	0.02
1A TRANS F 0112 	19/06/2019	14:36:01	109447.787	560121.811	   1.369	0.01	0.02
1A TRANS F 0113 	19/06/2019	14:36:02	109446.655	560121.820	   1.355	0.01	0.02
1A TRANS F 0114 	19/06/2019	14:36:03	109445.499	560121.779	   1.322	0.01	0.02
1A TRANS F 0115 	19/06/2019	14:36:05	109443.181	560121.690	   1.214	0.01	0.02
1A TRANS F 0116 	19/06/2019	14:36:06	109442.001	560121.598	   1.163	0.01	0.02
1A TRANS F 0117 	19/06/2019	14:36:07	109440.829	560121.516	   1.133	0.01	0.02
1A TRANS F 0118 	19/06/2019	14:36:08	109439.712	560121.489	   1.087	0.01	0.01
1A TRANS F 0119 	19/06/2019	14:36:09	109438.617	560121.429	   1.027	0.01	0.01
1A TRANS F 0120 	19/06/2019	14:36:10	109437.564	560121.477	   0.992	0.01	0.01
1A TRANS F 0121 	19/06/2019	14:36:12	109435.653	560121.453	   0.938	0.01	0.02
1A TRANS F 0122 	19/06/2019	14:36:13	109434.830	560121.214	   0.882	0.01	0.02
1A TRANS F 0123 	19/06/2019	14:36:14	109434.216	560121.165	   0.865	0.01	0.01
1A TRANS F 0124 	19/06/2019	14:36:15	109433.846	560121.226	   0.839	0.01	0.02
1A TRANS F 0125 	19/06/2019	14:36:16	109433.657	560121.262	   0.834	0.01	0.02
1A TRANS G 0001 	19/06/2019	14:37:48	109442.530	560200.042	   0.710	0.01	0.02
1A TRANS G 0002 	19/06/2019	14:37:49	109442.652	560199.949	   0.712	0.01	0.02
1A TRANS G 0003 	19/06/2019	14:37:50	109443.363	560199.473	   0.746	0.01	0.01
1A TRANS G 0004 	19/06/2019	14:37:51	109444.346	560198.982	   0.782	0.01	0.01
1A TRANS G 0005 	19/06/2019	14:37:52	109445.408	560198.481	   0.812	0.01	0.01
1A TRANS G 0006 	19/06/2019	14:37:53	109446.533	560198.013	   0.854	0.01	0.01
1A TRANS G 0007 	19/06/2019	14:37:54	109447.625	560197.720	   0.870	0.01	0.02
1A TRANS G 0008 	19/06/2019	14:37:55	109448.873	560197.412	   0.909	0.01	0.02
1A TRANS G 0009 	19/06/2019	14:37:57	109450.877	560196.763	   0.955	0.01	0.01
1A TRANS G 0010 	19/06/2019	14:37:58	109451.827	560196.542	   0.978	0.01	0.01
1A TRANS G 0011 	19/06/2019	14:37:59	109452.880	560196.189	   0.999	0.01	0.01
1A TRANS G 0012 	19/06/2019	14:38:00	109453.922	560195.941	   1.008	0.01	0.01
1A TRANS G 0013 	19/06/2019	14:38:01	109454.966	560195.668	   1.032	0.01	0.01
1A TRANS G 0014 	19/06/2019	14:38:02	109456.107	560195.295	   1.044	0.01	0.01
1A TRANS G 0015 	19/06/2019	14:38:03	109457.171	560195.027	   1.052	0.01	0.01
1A TRANS G 0016 	19/06/2019	14:38:04	109458.326	560194.743	   1.049	0.01	0.01
1A TRANS G 0017 	19/06/2019	14:38:05	109459.490	560194.433	   1.049	0.01	0.01
1A TRANS G 0018 	19/06/2019	14:38:06	109460.682	560194.224	   1.041	0.01	0.01
1A TRANS G 0019 	19/06/2019	14:38:07	109461.884	560193.948	   1.035	0.01	0.02
1A TRANS G 0020 	19/06/2019	14:38:08	109463.142	560193.646	   1.014	0.01	0.02
1A TRANS G 0021 	19/06/2019	14:38:09	109464.414	560193.361	   1.010	0.01	0.01
1A TRANS G 0022 	19/06/2019	14:38:10	109465.639	560193.143	   1.005	0.01	0.01
1A TRANS G 0023 	19/06/2019	14:38:11	109466.949	560192.943	   1.019	0.01	0.01
1A TRANS G 0024 	19/06/2019	14:38:12	109468.227	560192.681	   1.031	0.01	0.01
1A TRANS G 0025 	19/06/2019	14:38:13	109469.449	560192.382	   1.048	0.01	0.01
1A TRANS G 0026 	19/06/2019	14:38:14	109470.737	560192.134	   1.065	0.01	0.01
1A TRANS G 0027 	19/06/2019	14:38:15	109472.114	560191.940	   1.099	0.01	0.01
1A TRANS G 0028 	19/06/2019	14:38:16	109473.361	560191.702	   1.110	0.01	0.01
1A TRANS G 0029 	19/06/2019	14:38:17	109474.665	560191.480	   1.145	0.01	0.01
1A TRANS G 0030 	19/06/2019	14:38:18	109475.964	560191.260	   1.184	0.01	0.01
1A TRANS G 0031 	19/06/2019	14:38:19	109477.243	560191.103	   1.188	0.01	0.01
1A TRANS G 0032 	19/06/2019	14:38:20	109478.509	560190.894	   1.198	0.01	0.01
1A TRANS G 0033 	19/06/2019	14:38:21	109479.830	560190.695	   1.217	0.01	0.01
1A TRANS G 0034 	19/06/2019	14:38:22	109481.100	560190.513	   1.255	0.01	0.01
1A TRANS G 0035 	19/06/2019	14:38:23	109482.406	560190.375	   1.286	0.01	0.01
1A TRANS G 0036 	19/06/2019	14:38:24	109483.667	560190.241	   1.293	0.01	0.01
1A TRANS G 0037 	19/06/2019	14:38:25	109484.910	560190.090	   1.293	0.01	0.01
1A TRANS G 0038 	19/06/2019	14:38:26	109486.229	560189.924	   1.315	0.01	0.01
1A TRANS G 0039 	19/06/2019	14:38:27	109487.506	560189.754	   1.350	0.01	0.01
1A TRANS G 0040 	19/06/2019	14:38:28	109488.823	560189.611	   1.367	0.01	0.01
1A TRANS G 0041 	19/06/2019	14:38:29	109490.151	560189.519	   1.377	0.01	0.01
1A TRANS G 0042 	19/06/2019	14:38:30	109491.472	560189.429	   1.401	0.01	0.01
1A TRANS G 0043 	19/06/2019	14:38:31	109492.834	560189.326	   1.405	0.01	0.01
1A TRANS G 0044 	19/06/2019	14:38:32	109494.171	560189.133	   1.424	0.01	0.01
1A TRANS G 0045 	19/06/2019	14:38:33	109495.479	560188.925	   1.434	0.01	0.01
1A TRANS G 0046 	19/06/2019	14:38:34	109496.826	560188.737	   1.445	0.01	0.01
1A TRANS G 0047 	19/06/2019	14:38:35	109498.136	560188.529	   1.447	0.01	0.01
1A TRANS G 0048 	19/06/2019	14:38:36	109499.414	560188.310	   1.454	0.01	0.01
1A TRANS G 0049 	19/06/2019	14:38:37	109500.747	560188.063	   1.467	0.01	0.01
1A TRANS G 0050 	19/06/2019	14:38:38	109501.932	560187.850	   1.452	0.01	0.01
1A TRANS G 0051 	19/06/2019	14:38:39	109503.143	560187.585	   1.412	0.01	0.01
1A TRANS G 0052 	19/06/2019	14:38:40	109504.397	560187.345	   1.361	0.01	0.01
1A TRANS G 0053 	19/06/2019	14:38:41	109505.634	560187.115	   1.262	0.01	0.01
1A TRANS G 0054 	19/06/2019	14:38:42	109506.926	560186.838	   1.224	0.01	0.01
1A TRANS G 0055 	19/06/2019	14:38:43	109508.079	560186.362	   1.226	0.01	0.01
1A TRANS G 0056 	19/06/2019	14:38:44	109509.067	560185.992	   1.224	0.01	0.01
1A TRANS G 0057 	19/06/2019	14:38:45	109510.135	560185.663	   1.235	0.01	0.01
1A TRANS G 0058 	19/06/2019	14:38:46	109511.278	560185.293	   1.252	0.01	0.01
1A TRANS G 0059 	19/06/2019	14:38:47	109512.404	560184.997	   1.266	0.01	0.01
1A TRANS G 0060 	19/06/2019	14:38:48	109513.463	560184.699	   1.275	0.01	0.01
1A TRANS G 0061 	19/06/2019	14:38:49	109514.569	560184.474	   1.283	0.01	0.02
1A TRANS G 0062 	19/06/2019	14:38:50	109515.520	560184.366	   1.329	0.01	0.02
1A TRANS G 0063 	19/06/2019	14:38:51	109516.549	560184.168	   1.370	0.01	0.02
1A TRANS G 0064 	19/06/2019	14:38:52	109517.700	560183.849	   1.383	0.01	0.02
1A TRANS G 0065 	19/06/2019	14:38:53	109518.865	560183.541	   1.428	0.01	0.02
1A TRANS G 0066 	19/06/2019	14:38:54	109519.924	560183.260	   1.473	0.01	0.02
1A TRANS G 0067 	19/06/2019	14:38:55	109521.163	560183.100	   1.599	0.01	0.02
1A TRANS G 0068 	19/06/2019	14:38:56	109522.181	560183.046	   1.718	0.01	0.02
1A TRANS G 0069 	19/06/2019	14:38:57	109523.252	560182.945	   1.861	0.01	0.01
1A TRANS G 0070 	19/06/2019	14:38:58	109524.297	560182.795	   2.042	0.01	0.01
1A TRANS G 0071 	19/06/2019	14:38:59	109525.208	560182.686	   2.150	0.01	0.01
1A TRANS G 0072 	19/06/2019	14:38:60	109526.107	560182.504	   2.274	0.01	0.01
1A TRANS G 0073 	19/06/2019	14:39:01	109527.187	560182.426	   2.400	0.01	0.01
1A TRANS G 0074 	19/06/2019	14:39:02	109528.353	560182.338	   2.485	0.01	0.02
1A TRANS G 0075 	19/06/2019	14:39:04	109530.657	560182.232	   2.687	0.01	0.01
1A TRANS G 0076 	19/06/2019	14:39:05	109531.626	560182.077	   2.730	0.01	0.03
1A TRANS G 0077 	19/06/2019	14:39:06	109532.631	560181.916	   2.778	0.01	0.02
1A TRANS G 0078 	19/06/2019	14:39:07	109533.563	560181.861	   2.771	0.01	0.02
1A TRANS G 0079 	19/06/2019	14:39:08	109534.598	560181.938	   2.810	0.01	0.03
1A TRANS G 0080 	19/06/2019	14:39:09	109535.545	560182.000	   2.782	0.01	0.02
1A TRANS G 0081 	19/06/2019	14:39:10	109536.623	560181.909	   2.813	0.01	0.03
1A TRANS G 0082 	19/06/2019	14:39:12	109538.572	560182.232	   2.869	0.02	0.03
1A TRANS G 0083 	19/06/2019	14:39:13	109539.556	560182.480	   2.912	0.02	0.04
1A TRANS G 0084 	19/06/2019	14:39:14	109540.611	560182.578	   2.965	0.01	0.03
1A TRANS G 0085 	19/06/2019	14:39:15	109541.710	560182.667	   3.030	0.01	0.02
1A TRANS G 0086 	19/06/2019	14:39:17	109543.606	560182.742	   3.030	0.01	0.02
1A TRANS G 0087 	19/06/2019	14:39:18	109544.588	560182.848	   3.108	0.01	0.03
1A TRANS G 0088 	19/06/2019	14:39:19	109545.585	560182.930	   3.178	0.01	0.03
1A TRANS G 0089 	19/06/2019	14:39:20	109546.502	560183.054	   3.193	0.01	0.03
1A TRANS G 0090 	19/06/2019	14:39:21	109547.311	560183.258	   3.217	0.01	0.02
1A TRANS G 0091 	19/06/2019	14:39:22	109548.251	560183.361	   3.240	0.01	0.03
1A TRANS G 0092 	19/06/2019	14:39:23	109549.300	560183.485	   3.249	0.01	0.02
1A TRANS G 0093 	19/06/2019	14:39:24	109550.451	560183.513	   3.261	0.01	0.02
1A TRANS G 0094 	19/06/2019	14:39:26	109552.581	560183.798	   3.260	0.01	0.02
1A TRANS G 0095 	19/06/2019	14:39:27	109553.647	560183.842	   3.251	0.01	0.02
1A TRANS G 0096 	19/06/2019	14:39:28	109554.659	560183.823	   3.238	0.01	0.02
1A TRANS G 0097 	19/06/2019	14:39:29	109555.658	560183.752	   3.306	0.01	0.02
1A TRANS G 0098 	19/06/2019	14:39:30	109556.495	560183.846	   3.271	0.01	0.03
1A TRANS G 0099 	19/06/2019	14:39:32	109558.577	560183.818	   3.419	0.01	0.02
1A TRANS G 0100 	19/06/2019	14:39:33	109559.577	560183.867	   3.509	0.01	0.02
1A TRANS G 0101 	19/06/2019	14:39:34	109560.423	560183.912	   3.581	0.01	0.02
1A TRANS G 0102 	19/06/2019	14:39:35	109561.375	560184.022	   3.645	0.01	0.03
1A TRANS G 0103 	19/06/2019	14:39:36	109562.237	560184.091	   3.737	0.01	0.02
1A TRANS G 0104 	19/06/2019	14:39:37	109563.237	560184.188	   3.814	0.01	0.02
1A TRANS G 0105 	19/06/2019	14:39:38	109564.075	560184.144	   3.922	0.01	0.02
1A TRANS G 0106 	19/06/2019	14:39:39	109565.018	560184.244	   4.032	0.01	0.02
1A TRANS G 0107 	19/06/2019	14:39:40	109565.903	560184.409	   4.140	0.01	0.02
1A TRANS G 0108 	19/06/2019	14:39:41	109566.935	560184.477	   4.224	0.01	0.02
1A TRANS G 0109 	19/06/2019	14:39:42	109568.020	560184.532	   4.346	0.01	0.02
1A TRANS G 0110 	19/06/2019	14:39:43	109569.080	560184.646	   4.491	0.01	0.02
1A TRANS G 0111 	19/06/2019	14:39:44	109570.083	560184.734	   4.625	0.01	0.02
1A TRANS G 0112 	19/06/2019	14:39:45	109571.064	560184.828	   4.782	0.01	0.03
1A TRANS G 0113 	19/06/2019	14:39:46	109571.900	560184.937	   4.873	0.01	0.02
1A TRANS G 0114 	19/06/2019	14:39:47	109572.884	560185.081	   5.035	0.01	0.01
1A TRANS G 0115 	19/06/2019	14:39:48	109573.927	560185.244	   5.183	0.01	0.01
1A TRANS G 0116 	19/06/2019	14:39:49	109574.823	560185.425	   5.303	0.01	0.01
1A TRANS G 0117 	19/06/2019	14:39:50	109575.621	560185.432	   5.444	0.01	0.01
1A TRANS G 0118 	19/06/2019	14:39:51	109576.404	560185.567	   5.614	0.01	0.01
1A TRANS G 0119 	19/06/2019	14:39:52	109577.259	560185.639	   5.769	0.01	0.01
1A TRANS G 0120 	19/06/2019	14:39:53	109578.064	560185.698	   5.910	0.01	0.01
1A TRANS G 0121 	19/06/2019	14:39:54	109578.899	560185.953	   6.088	0.01	0.01
1A TRANS G 0122 	19/06/2019	14:39:55	109579.733	560186.125	   6.248	0.01	0.01
1A TRANS G 0123 	19/06/2019	14:39:57	109581.147	560186.377	   6.553	0.01	0.03
1A TRANS G 0124 	19/06/2019	14:39:58	109581.742	560186.525	   6.689	0.01	0.02
1A TRANS G 0125 	19/06/2019	14:39:59	109582.326	560186.614	   6.809	0.01	0.02
1A TRANS G 0126 	19/06/2019	14:39:60	109583.022	560186.563	   6.962	0.01	0.02
1A TRANS G 0127 	19/06/2019	14:40:01	109583.510	560186.471	   7.166	0.01	0.02
1A TRANS G 0128 	19/06/2019	14:40:02	109584.094	560186.459	   7.398	0.01	0.02
1A TRANS G 0129 	19/06/2019	14:40:03	109584.545	560186.452	   7.446	0.01	0.02
1A TRANS G 0130 	19/06/2019	14:40:04	109584.816	560186.438	   7.626	0.01	0.02
1A TRANS G 0131 	19/06/2019	14:40:05	109585.434	560186.550	   7.761	0.01	0.02
1A TRANS G 0132 	19/06/2019	14:40:06	109585.930	560186.756	   7.912	0.01	0.02
1A TRANS G 0133 	19/06/2019	14:40:07	109586.540	560186.830	   8.056	0.01	0.01
1A TRANS G 0134 	19/06/2019	14:40:09	109587.286	560186.861	   8.188	0.01	0.02
1A TRANS G 0135 	19/06/2019	14:40:10	109587.347	560186.729	   8.221	0.01	0.02
1A TRANS G 0136 	19/06/2019	14:40:11	109587.312	560186.679	   8.214	0.01	0.02
1A TRANS G 0137 	19/06/2019	14:40:12	109587.325	560186.759	   8.198	0.01	0.02
FLAG01          	19/06/2019	14:51:50	109435.639	559974.797	  -0.758	0.01	0.01
FLAG01B         	19/06/2019	14:52:22	109435.534	559974.788	  -0.758	0.00	0.01
FLAG02B         	19/06/2019	14:52:42	109436.560	559974.666	  -0.727	0.01	0.01
FLAG03B         	19/06/2019	14:52:59	109437.537	559974.563	  -0.691	0.00	0.01
FLAG04B         	19/06/2019	14:53:16	109438.549	559974.479	  -0.661	0.01	0.01
FLAG05B         	19/06/2019	14:53:37	109439.533	559974.376	  -0.632	0.01	0.01
FLAG06B         	19/06/2019	14:53:53	109440.526	559974.287	  -0.602	0.00	0.01
FLAG07B         	19/06/2019	14:54:08	109441.542	559974.238	  -0.575	0.01	0.01
FLAG08B         	19/06/2019	14:54:22	109442.537	559974.131	  -0.549	0.01	0.01
FLAG09B         	19/06/2019	14:54:39	109443.535	559974.060	  -0.520	0.01	0.01
FLAG10B         	19/06/2019	14:54:54	109444.511	559973.908	  -0.495	0.01	0.01
FLAG11B         	19/06/2019	14:55:11	109445.509	559973.808	  -0.469	0.01	0.01
